"","ID","Age","Gender","Residence.Ownership","number.of.dependants","status"
"2041",2041,31,"FEMALE","RENT",5,"BAD"
"2042",2042,37,"MALE","OTHERS",5,"BAD"
"2043",2043,30,"FEMALE","OTHERS",5,"GOOD"
"2044",2044,44,"MALE","OWNED",0,"GOOD"
"2045",2045,44,"MALE","OWNED",1,"GOOD"
"2046",2046,42,"MALE","OWNED",3,"GOOD"
"2047",2047,35,"MALE","OWNED",5,"BAD"
"2048",2048,34,"FEMALE","OTHERS",0,"GOOD"
"2049",2049,44,"FEMALE","OWNED",0,"GOOD"
"2050",2050,35,"MALE","OWNED",4,"GOOD"
"2051",2051,30,"MALE","OWNED",4,"BAD"
"2052",2052,36,"MALE","RENT",2,"BAD"
"2053",2053,45,"MALE","OWNED",3,"GOOD"
"2054",2054,29,"FEMALE","OTHERS",0,"GOOD"
"2055",2055,43,"MALE","OWNED",3,"BAD"
"2056",2056,36,"FEMALE","OWNED",3,"GOOD"
"2057",2057,32,"FEMALE","RENT",3,"BAD"
"2058",2058,41,"MALE","OWNED",2,"GOOD"
"2059",2059,31,"MALE","RENT",1,"BAD"
"2060",2060,33,"MALE","RENT",0,"GOOD"
"2061",2061,40,"FEMALE","RENT",3,"BAD"
"2062",2062,29,"MALE","RENT",0,"BAD"
"2063",2063,35,"FEMALE","OWNED",3,"GOOD"
"2064",2064,31,"MALE","OWNED",2,"GOOD"
"2065",2065,46,"MALE","OTHERS",3,"BAD"
"2066",2066,36,"FEMALE","OTHERS",3,"BAD"
"2067",2067,37,"MALE","OWNED",1,"GOOD"
"2068",2068,25,"MALE","OWNED",0,"BAD"
"2069",2069,28,"MALE","OWNED",0,"GOOD"
"2070",2070,40,"FEMALE","OWNED",3,"GOOD"
"2071",2071,31,"MALE","OWNED",0,"GOOD"
"2072",2072,31,"FEMALE","RENT",4,"BAD"
"2073",2073,39,"FEMALE","RENT",4,"GOOD"
"2074",2074,25,"MALE","OWNED",1,"GOOD"
"2075",2075,37,"MALE","PARENTS",2,"GOOD"
"2076",2076,37,"MALE","OTHERS",1,"GOOD"
"2077",2077,37,"FEMALE","OWNED",3,"GOOD"
"2078",2078,35,"MALE","OWNED",1,"GOOD"
"2079",2079,47,"FEMALE","OWNED",4,"GOOD"
"2080",2080,37,"MALE","RENT",0,"GOOD"
"2081",2081,39,"FEMALE","OWNED",3,"GOOD"
"2082",2082,32,"FEMALE","OTHERS",4,"BAD"
"2083",2083,26,"MALE","OWNED",0,"GOOD"
"2084",2084,43,"MALE","RENT",0,"GOOD"
"2085",2085,39,"FEMALE","RENT",5,"GOOD"
"2086",2086,31,"MALE","OWNED",0,"GOOD"
"2087",2087,32,"FEMALE","RENT",4,"BAD"
"2088",2088,33,"FEMALE","OWNED",5,"BAD"
"2089",2089,33,"MALE","OWNED",3,"BAD"
"2090",2090,31,"FEMALE","RENT",3,"GOOD"
"2091",2091,43,"FEMALE","OWNED",0,"GOOD"
"2092",2092,48,"FEMALE","OWNED",3,"GOOD"
"2093",2093,36,"FEMALE","PARENTS",1,"GOOD"
"2094",2094,40,"MALE","OTHERS",5,"BAD"
"2095",2095,30,"MALE","OWNED",4,"BAD"
"2096",2096,30,"MALE","RENT",5,"BAD"
"2097",2097,38,"FEMALE","OWNED",0,"GOOD"
"2098",2098,36,"MALE","OWNED",1,"GOOD"
"2099",2099,27,"MALE","OWNED",0,"GOOD"
"2100",2100,33,"MALE","OWNED",1,"GOOD"
"2101",2101,34,"MALE","PARENTS",4,"BAD"
"2102",2102,35,"MALE","OWNED",4,"BAD"
"2103",2103,31,"MALE","RENT",5,"BAD"
"2104",2104,39,"MALE","OWNED",1,"GOOD"
"2105",2105,36,"MALE","OWNED",3,"BAD"
"2106",2106,30,"FEMALE","RENT",5,"BAD"
"2107",2107,34,"FEMALE","OWNED",4,"GOOD"
"2108",2108,36,"FEMALE","RENT",4,"BAD"
"2109",2109,45,"FEMALE","RENT",3,"GOOD"
"2110",2110,40,"MALE","OWNED",0,"GOOD"
"2111",2111,29,"MALE","RENT",1,"BAD"
"2112",2112,32,"FEMALE","OWNED",4,"GOOD"
"2113",2113,43,"MALE","RENT",4,"BAD"
"2114",2114,33,"MALE","OWNED",0,"GOOD"
"2115",2115,37,"FEMALE","RENT",1,"GOOD"
"2116",2116,35,"MALE","OTHERS",1,"BAD"
"2117",2117,20,"MALE","RENT",1,"BAD"
"2118",2118,26,"MALE","OWNED",1,"GOOD"
"2119",2119,38,"MALE","OWNED",3,"GOOD"
"2120",2120,37,"FEMALE","OWNED",0,"GOOD"
"2121",2121,33,"MALE","OWNED",2,"GOOD"
"2122",2122,31,"MALE","OWNED",4,"GOOD"
"2123",2123,30,"MALE","OWNED",2,"GOOD"
"2124",2124,34,"MALE","OWNED",4,"GOOD"
"2125",2125,34,"FEMALE","RENT",3,"GOOD"
"2126",2126,40,"FEMALE","RENT",0,"GOOD"
"2127",2127,27,"FEMALE","OWNED",0,"GOOD"
"2128",2128,24,"FEMALE","PARENTS",0,"GOOD"
"2129",2129,24,"MALE","PARENTS",0,"BAD"
"2130",2130,28,"FEMALE","RENT",0,"GOOD"
"2131",2131,41,"MALE","OWNED",4,"BAD"
"2132",2132,43,"FEMALE","RENT",4,"BAD"
"2133",2133,36,"MALE","RENT",3,"BAD"
"2134",2134,36,"MALE","OWNED",4,"BAD"
"2135",2135,26,"FEMALE","RENT",0,"GOOD"
"2136",2136,42,"MALE","RENT",2,"BAD"
"2137",2137,34,"MALE","OWNED",2,"GOOD"
"2138",2138,28,"FEMALE","OWNED",0,"GOOD"
"2139",2139,34,"FEMALE","OWNED",3,"GOOD"
"2140",2140,37,"MALE","RENT",0,"BAD"
"2141",2141,36,"FEMALE","OWNED",0,"GOOD"
"2142",2142,34,"MALE","PARENTS",5,"BAD"
"2143",2143,36,"MALE","PARENTS",2,"BAD"
"2144",2144,33,"MALE","OWNED",1,"GOOD"
"2145",2145,37,"MALE","OWNED",4,"GOOD"
"2146",2146,36,"MALE","RENT",2,"BAD"
"2147",2147,27,"MALE","PARENTS",0,"GOOD"
"2148",2148,34,"FEMALE","RENT",5,"GOOD"
"2149",2149,33,"MALE","OWNED",3,"GOOD"
"2150",2150,23,"MALE","OWNED",0,"BAD"
"2151",2151,36,"MALE","OWNED",0,"GOOD"
"2152",2152,29,"FEMALE","OWNED",0,"GOOD"
"2153",2153,29,"FEMALE","OWNED",0,"GOOD"
"2154",2154,41,"MALE","OWNED",2,"GOOD"
"2155",2155,32,"MALE","RENT",4,"BAD"
"2156",2156,39,"MALE","PARENTS",0,"GOOD"
"2157",2157,36,"FEMALE","RENT",2,"BAD"
"2158",2158,27,"MALE","RENT",0,"BAD"
"2159",2159,40,"FEMALE","OTHERS",3,"GOOD"
"2160",2160,46,"FEMALE","OWNED",3,"GOOD"
"2161",2161,31,"MALE","OWNED",3,"GOOD"
"2162",2162,36,"FEMALE","RENT",3,"BAD"
"2163",2163,33,"FEMALE","OWNED",1,"GOOD"
"2164",2164,29,"MALE","OWNED",0,"GOOD"
"2165",2165,43,"MALE","RENT",1,"GOOD"
"2166",2166,25,"MALE","RENT",1,"GOOD"
"2167",2167,31,"MALE","OWNED",5,"BAD"
"2168",2168,30,"FEMALE","OWNED",5,"GOOD"
"2169",2169,37,"MALE","RENT",3,"GOOD"
"2170",2170,41,"MALE","OWNED",5,"GOOD"
"2171",2171,31,"FEMALE","OWNED",1,"GOOD"
"2172",2172,33,"MALE","OWNED",1,"GOOD"
"2173",2173,32,"MALE","OWNED",2,"GOOD"
"2174",2174,29,"MALE","OWNED",0,"GOOD"
"2175",2175,32,"FEMALE","OTHERS",0,"GOOD"
"2176",2176,33,"MALE","OWNED",5,"GOOD"
"2177",2177,29,"FEMALE","OWNED",0,"GOOD"
"2178",2178,24,"MALE","PARENTS",0,"GOOD"
"2179",2179,36,"MALE","OWNED",2,"GOOD"
"2180",2180,38,"MALE","OWNED",3,"GOOD"
"2181",2181,33,"FEMALE","OWNED",3,"GOOD"
"2182",2182,39,"FEMALE","OWNED",3,"GOOD"
"2183",2183,34,"MALE","RENT",4,"BAD"
"2184",2184,33,"FEMALE","RENT",4,"GOOD"
"2185",2185,32,"MALE","OWNED",0,"GOOD"
"2186",2186,29,"FEMALE","RENT",0,"GOOD"
"2187",2187,37,"MALE","RENT",2,"BAD"
"2188",2188,36,"FEMALE","PARENTS",0,"GOOD"
"2189",2189,38,"FEMALE","OWNED",3,"GOOD"
"2190",2190,28,"MALE","RENT",0,"BAD"
"2191",2191,41,"FEMALE","PARENTS",0,"GOOD"
"2192",2192,37,"MALE","OWNED",2,"GOOD"
"2193",2193,40,"MALE","OWNED",1,"GOOD"
"2194",2194,42,"MALE","RENT",2,"BAD"
"2195",2195,35,"MALE","RENT",3,"GOOD"
"2196",2196,50,"MALE","RENT",5,"BAD"
"2197",2197,23,"MALE","PARENTS",0,"GOOD"
"2198",2198,31,"MALE","RENT",0,"BAD"
"2199",2199,27,"FEMALE","RENT",1,"GOOD"
"2200",2200,47,"FEMALE","OWNED",1,"GOOD"
"2201",2201,26,"FEMALE","RENT",0,"GOOD"
"2202",2202,29,"MALE","OWNED",1,"GOOD"
"2203",2203,36,"MALE","OWNED",3,"GOOD"
"2204",2204,35,"MALE","PARENTS",3,"BAD"
"2205",2205,36,"MALE","RENT",2,"GOOD"
"2206",2206,38,"MALE","OWNED",3,"GOOD"
"2207",2207,29,"FEMALE","RENT",1,"BAD"
"2208",2208,36,"MALE","OWNED",0,"GOOD"
"2209",2209,36,"MALE","RENT",4,"GOOD"
"2210",2210,49,"FEMALE","OTHERS",4,"GOOD"
"2211",2211,36,"MALE","RENT",3,"BAD"
"2212",2212,34,"MALE","OWNED",3,"GOOD"
"2213",2213,42,"FEMALE","RENT",0,"GOOD"
"2214",2214,45,"MALE","RENT",4,"BAD"
"2215",2215,30,"MALE","OWNED",5,"GOOD"
"2216",2216,37,"FEMALE","OTHERS",3,"GOOD"
"2217",2217,41,"FEMALE","OWNED",4,"GOOD"
"2218",2218,41,"MALE","RENT",3,"BAD"
"2219",2219,37,"MALE","OWNED",2,"GOOD"
"2220",2220,37,"MALE","OTHERS",4,"BAD"
"2221",2221,39,"MALE","RENT",0,"GOOD"
"2222",2222,30,"MALE","RENT",1,"GOOD"
"2223",2223,32,"FEMALE","OTHERS",5,"GOOD"
"2224",2224,37,"FEMALE","OTHERS",3,"GOOD"
"2225",2225,38,"FEMALE","RENT",1,"GOOD"
"2226",2226,32,"MALE","OWNED",4,"BAD"
"2227",2227,37,"FEMALE","OWNED",1,"GOOD"
"2228",2228,38,"MALE","OTHERS",1,"GOOD"
"2229",2229,35,"FEMALE","OWNED",3,"GOOD"
"2230",2230,35,"MALE","OWNED",2,"GOOD"
"2231",2231,34,"FEMALE","OWNED",0,"GOOD"
"2232",2232,36,"FEMALE","RENT",3,"GOOD"
"2233",2233,41,"MALE","RENT",4,"BAD"
"2234",2234,39,"MALE","RENT",1,"BAD"
"2235",2235,36,"FEMALE","OWNED",4,"GOOD"
"2236",2236,27,"FEMALE","OWNED",0,"GOOD"
"2237",2237,36,"FEMALE","OWNED",1,"GOOD"
"2238",2238,38,"MALE","RENT",1,"GOOD"
"2239",2239,33,"MALE","OWNED",0,"GOOD"
"2240",2240,34,"FEMALE","RENT",0,"GOOD"
"2241",2241,33,"MALE","OWNED",5,"BAD"
"2242",2242,33,"MALE","OTHERS",2,"BAD"
"2243",2243,49,"FEMALE","OWNED",0,"GOOD"
"2244",2244,40,"FEMALE","OWNED",3,"GOOD"
"2245",2245,31,"MALE","RENT",3,"GOOD"
"2246",2246,29,"MALE","OWNED",0,"GOOD"
"2247",2247,30,"MALE","OTHERS",0,"GOOD"
"2248",2248,39,"MALE","RENT",4,"BAD"
"2249",2249,47,"FEMALE","OWNED",1,"GOOD"
"2250",2250,26,"FEMALE","RENT",0,"GOOD"
"2251",2251,38,"FEMALE","OTHERS",2,"BAD"
"2252",2252,41,"MALE","RENT",2,"GOOD"
"2253",2253,34,"FEMALE","RENT",0,"GOOD"
"2254",2254,33,"FEMALE","PARENTS",5,"GOOD"
"2255",2255,26,"MALE","RENT",0,"GOOD"
"2256",2256,36,"MALE","PARENTS",0,"GOOD"
"2257",2257,32,"MALE","OWNED",4,"GOOD"
"2258",2258,34,"FEMALE","OWNED",2,"GOOD"
"2259",2259,34,"FEMALE","OWNED",2,"GOOD"
"2260",2260,39,"FEMALE","RENT",2,"BAD"
"2261",2261,33,"FEMALE","OWNED",1,"GOOD"
"2262",2262,40,"MALE","RENT",4,"BAD"
"2263",2263,33,"MALE","OWNED",3,"BAD"
"2264",2264,43,"FEMALE","OWNED",0,"GOOD"
"2265",2265,31,"FEMALE","OWNED",4,"GOOD"
"2266",2266,34,"MALE","RENT",5,"BAD"
"2267",2267,29,"FEMALE","OWNED",0,"GOOD"
"2268",2268,34,"FEMALE","OWNED",4,"GOOD"
"2269",2269,33,"FEMALE","OWNED",5,"GOOD"
"2270",2270,40,"FEMALE","RENT",1,"GOOD"
"2271",2271,35,"MALE","RENT",5,"BAD"
"2272",2272,32,"MALE","RENT",2,"BAD"
"2273",2273,29,"MALE","PARENTS",1,"BAD"
"2274",2274,32,"FEMALE","OWNED",4,"GOOD"
"2275",2275,36,"FEMALE","RENT",0,"GOOD"
"2276",2276,45,"MALE","OWNED",5,"GOOD"
"2277",2277,43,"MALE","OTHERS",5,"BAD"
"2278",2278,39,"MALE","OWNED",4,"GOOD"
"2279",2279,32,"MALE","OWNED",2,"GOOD"
"2280",2280,25,"MALE","OWNED",0,"GOOD"
"2281",2281,35,"FEMALE","OWNED",2,"GOOD"
"2282",2282,42,"MALE","RENT",4,"BAD"
"2283",2283,26,"FEMALE","OWNED",1,"GOOD"
"2284",2284,30,"MALE","OWNED",3,"GOOD"
"2285",2285,41,"MALE","OWNED",5,"BAD"
"2286",2286,42,"FEMALE","OWNED",5,"GOOD"
"2287",2287,36,"MALE","OWNED",4,"GOOD"
"2288",2288,42,"FEMALE","PARENTS",1,"GOOD"
"2289",2289,49,"MALE","OWNED",4,"GOOD"
"2290",2290,32,"MALE","RENT",2,"BAD"
