Age,Marital status,Address,Income,Income Category,Car price,Car price category,Education,Emply,Retired,Employment category,Gender,Length at current residence,Wireless,Multiple lines,Voice mail,Pager,Internet,Caller ID,Call waiting,Own TV,Own  VCR ,Own CD player,Own PDA,Own computer,Own Fax,Read newspapers,Response
59,Married,37,30.00,MIDDLE,14.30,Cheap,D3,8,1,2,Male,2,0,1,1,0,0,0,0,1,1,1,0,Yes,0,0,1
45,Single,3,86.00,HIGH,40.70,Luxury,D3,19,0,3,Female,1,1,1,0,0,1,1,1,1,1,1,0,No,0,0,1
23,Married,2,27.00,MIDDLE,12.90,Cheap,D3,3,0,1,Female,5,0,1,1,1,0,0,0,1,1,1,0,Yes,0,0,1
66,Married,32,11.00,LOW,5.50,Cheap,SMA,5,1,2,Female,2,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
49,Single,4,30.00,MIDDLE,14.70,Cheap,SMA,1,0,1,Male,1,1,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
45,Single,1,147.00,HIGH,73.20,Luxury,S1,18,0,3,Male,1,1,0,0,0,1,1,0,1,1,1,0,Yes,0,1,1
31,Married,3,58.00,UPPER,29.50,Expensive,S1,8,0,2,Female,7,1,1,1,0,0,1,1,1,1,1,1,Yes,0,0,1
42,Married,23,61.00,UPPER,29.50,Expensive,S2,9,0,2,Female,4,1,1,0,0,0,0,0,1,1,1,0,No,0,0,1
63,Married,19,54.00,UPPER,27.30,Expensive,S1,41,1,3,Male,2,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
27,Single,5,24.00,LOW,11.60,Cheap,S2,1,0,1,Female,1,1,1,0,0,1,0,1,1,0,0,1,Yes,0,1,1
35,Single,4,38.00,MIDDLE,18.90,Expensive,D3,7,0,2,Female,1,0,0,1,0,0,0,1,1,1,1,0,No,0,1,0
22,Single,3,32.00,MIDDLE,16.00,Expensive,SMA,6,0,2,Male,3,0,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
55,Single,22,298.00,HIGH,79.40,Luxury,S2,28,0,3,Male,3,0,1,0,0,0,0,1,1,1,1,0,No,0,0,1
63,Single,43,11.00,LOW,5.40,Cheap,SMA,19,1,3,Male,1,1,0,0,0,1,0,1,1,1,1,1,Yes,0,1,1
40,Married,21,61.00,UPPER,30.50,Luxury,S1,12,0,2,Male,6,1,1,0,0,0,0,1,1,1,1,0,Yes,1,1,1
50,Married,16,30.00,MIDDLE,14.60,Cheap,D3,17,0,3,Female,4,0,1,1,1,0,1,1,1,1,1,0,No,0,0,0
52,Single,32,288.00,HIGH,72.40,Luxury,SMA,31,0,3,Male,1,0,0,0,0,0,0,1,1,1,1,1,No,1,1,1
57,Married,38,290.00,HIGH,68.20,Luxury,D3,32,0,3,Female,2,0,1,1,1,0,1,1,1,1,1,0,No,1,0,1
23,Married,1,26.00,MIDDLE,12.90,Cheap,S2,0,0,1,Female,3,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
46,Married,2,121.00,HIGH,61.00,Luxury,S1,24,0,3,Female,4,1,0,0,1,1,0,0,1,1,1,1,No,0,1,1
35,Married,13,106.00,HIGH,53.30,Luxury,S3,4,0,1,Female,2,0,1,0,0,1,0,0,1,1,1,0,No,0,1,1
48,Married,4,42.00,MIDDLE,20.40,Expensive,S1,7,0,2,Male,3,0,0,1,1,0,1,1,1,1,1,0,No,0,1,1
40,Single,1,331.00,HIGH,70.60,Luxury,S2,13,0,2,Male,2,1,0,1,1,1,1,1,1,1,1,1,Yes,0,1,1
27,Single,3,108.00,HIGH,51.70,Luxury,S3,1,0,1,Male,1,1,0,0,0,0,1,1,1,1,1,0,Yes,1,1,1
44,Married,22,202.00,HIGH,69.40,Luxury,D3,23,0,3,Male,3,1,1,0,0,8,1,1,1,1,1,0,Yes,0,0,1
51,Married,20,161.00,HIGH,79.60,Luxury,S1,20,0,3,Female,3,1,1,1,1,0,1,0,1,1,1,1,Yes,0,0,1
36,Married,11,18.00,LOW,9.10,Cheap,S3,1,0,1,Male,4,0,0,1,0,1,1,0,1,1,1,0,Yes,1,1,1
27,Single,4,23.00,LOW,11.40,Cheap,S1,4,0,1,Male,3,1,1,0,0,0,0,0,1,1,1,0,No,0,1,1
48,Single,11,81.00,HIGH,39.20,Luxury,D3,19,0,3,Male,1,0,1,0,0,0,0,0,1,1,1,0,Yes,0,0,1
38,Single,12,40.00,MIDDLE,19.90,Expensive,D3,18,0,3,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
47,Single,9,65.00,UPPER,32.50,Luxury,SMA,22,0,3,Male,1,0,1,1,0,0,1,1,1,1,1,0,No,0,0,1
39,Single,15,32.00,MIDDLE,15.60,Expensive,D3,10,0,2,Male,1,0,1,1,0,0,0,0,1,1,1,0,No,0,1,1
48,Single,8,162.00,HIGH,81.70,Luxury,S2,22,0,3,Female,1,1,1,1,0,1,1,0,1,1,1,0,Yes,0,0,1
40,Married,9,27.00,MIDDLE,14.20,Cheap,S2,5,0,2,Female,5,0,1,0,0,0,1,1,1,1,1,0,Yes,0,1,1
47,Single,9,26.00,MIDDLE,13.10,Cheap,D3,5,0,2,Male,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
24,Single,2,18.00,LOW,8.80,Cheap,D3,0,0,1,Male,2,0,0,1,0,0,1,1,1,0,1,1,No,1,1,1
49,Single,15,175.00,HIGH,88.80,Luxury,S3,11,0,2,Female,2,0,1,1,0,0,0,0,1,1,1,0,Yes,0,1,1
55,Single,5,60.00,UPPER,28.50,Expensive,SMA,12,0,2,Male,1,1,0,1,0,0,1,1,1,1,1,0,No,0,1,0
24,Single,0,19.00,LOW,9.40,Cheap,S1,0,0,1,Male,3,0,1,0,0,0,0,0,1,1,1,0,Yes,0,1,1
41,Married,13,204.00,HIGH,76.60,Luxury,D3,20,0,3,Female,2,1,1,0,1,0,1,1,1,1,1,1,Yes,0,1,1
35,Single,1,37.00,MIDDLE,18.60,Expensive,S2,5,0,2,Female,1,1,1,0,0,1,0,1,1,1,1,0,Yes,1,1,1
30,Single,1,39.00,MIDDLE,19.50,Expensive,S2,4,0,1,Female,1,1,1,0,0,1,1,1,1,1,1,0,No,0,1,1
45,Married,25,46.00,MIDDLE,22.60,Expensive,S2,8,0,2,Male,2,0,0,0,0,0,0,1,1,1,1,0,No,0,0,0
34,Married,2,40.00,MIDDLE,19.10,Expensive,S3,6,0,2,Female,4,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
44,Married,22,47.00,MIDDLE,23.70,Expensive,D3,10,0,2,Female,2,0,1,1,0,0,1,1,1,1,1,0,No,0,0,0
59,Single,26,530.00,HIGH,77.40,Luxury,D3,38,0,3,Female,1,1,1,1,0,0,1,1,1,1,1,1,No,0,0,1
23,Single,3,19.00,LOW,9.40,Cheap,S2,0,0,1,Female,1,0,0,0,0,1,0,0,1,1,1,0,Yes,0,0,1
39,Married,0,150.00,HIGH,75.00,Luxury,S2,12,0,2,Female,2,0,0,1,0,0,0,0,1,1,1,0,Yes,0,1,1
52,Single,0,25.00,MIDDLE,12.50,Cheap,D3,6,0,2,Female,1,1,1,0,0,1,0,0,1,1,1,1,Yes,0,1,1
54,Single,8,47.00,MIDDLE,23.80,Expensive,S2,7,0,2,Female,1,1,0,1,1,0,0,1,1,1,1,0,Yes,1,0,1
42,Married,1,207.00,HIGH,79.70,Luxury,S1,14,0,2,Female,4,0,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
49,Married,6,60.00,UPPER,30.00,Luxury,S3,7,0,2,Female,5,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
39,Married,14,51.00,UPPER,25.70,Expensive,S1,13,0,2,Female,6,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
37,Married,1,109.00,HIGH,55.50,Luxury,S3,5,0,2,Male,2,0,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
45,Married,25,258.00,HIGH,72.50,Luxury,D3,25,0,3,Female,2,1,1,1,1,0,1,1,1,1,1,0,No,1,0,1
61,Married,10,9.00,LOW,4.60,Cheap,SMA,16,1,3,Female,2,0,0,0,1,0,0,0,0,0,0,0,No,0,0,1
50,Single,21,26.00,MIDDLE,13.60,Cheap,SMA,1,0,1,Male,1,0,0,1,0,0,1,1,1,1,1,0,No,0,0,1
45,Single,17,144.00,HIGH,71.00,Luxury,D3,16,0,3,Female,1,0,0,1,1,0,1,0,1,1,1,0,No,0,0,1
69,Single,2,20.00,LOW,10.10,Cheap,SMA,1,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
54,Single,6,126.00,HIGH,62.80,Luxury,D3,24,0,3,Male,1,1,1,1,1,0,1,1,1,1,1,1,Yes,1,0,1
43,Single,15,64.00,UPPER,32.10,Luxury,D3,16,0,3,Male,1,0,0,1,0,0,0,0,1,1,1,0,No,0,0,1
47,Married,17,127.00,HIGH,63.10,Luxury,S1,12,0,2,Female,4,0,1,0,0,0,1,1,1,1,1,0,No,0,0,1
33,Married,4,136.00,HIGH,68.90,Luxury,S2,8,0,2,Male,2,1,0,0,0,1,1,1,1,1,1,0,Yes,0,0,1
61,Single,36,172.00,HIGH,86.80,Luxury,SMA,28,0,3,Female,1,0,0,1,1,0,1,1,1,1,1,0,No,0,1,1
40,Married,5,80.00,HIGH,40.40,Luxury,S3,10,0,2,Male,2,1,1,1,0,1,1,1,1,1,1,0,No,1,0,1
52,Married,30,108.00,HIGH,54.30,Luxury,S2,6,0,2,Female,3,1,1,1,0,1,0,1,1,1,1,1,Yes,0,0,1
33,Single,6,33.00,MIDDLE,16.60,Expensive,S1,0,0,1,Male,1,0,0,0,0,1,1,1,1,0,1,1,No,1,1,1
39,Married,3,47.00,MIDDLE,23.40,Expensive,D3,18,0,3,Male,4,0,1,1,1,0,1,0,1,1,1,0,No,0,0,1
48,Single,7,120.00,HIGH,59.50,Luxury,SMA,20,0,3,Female,1,0,0,1,0,0,0,1,1,1,1,0,No,0,1,0
25,Married,6,28.00,MIDDLE,14.20,Cheap,S1,2,0,1,Female,3,0,0,0,0,1,0,0,1,1,1,0,Yes,1,1,1
40,Single,1,80.00,HIGH,40.50,Luxury,SMA,17,0,3,Male,1,1,1,0,1,0,0,1,1,1,1,0,No,0,0,1
44,Single,25,86.00,HIGH,42.00,Luxury,SMA,22,0,3,Male,1,0,0,1,0,0,0,0,1,1,1,0,No,0,1,1
65,Married,0,576.00,HIGH,63.50,Luxury,S2,36,0,3,Male,2,0,1,1,1,1,0,1,1,1,1,0,No,0,0,1
49,Single,15,98.00,HIGH,49.00,Luxury,D3,8,0,2,Female,1,1,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
66,Married,41,22.00,LOW,11.30,Cheap,S2,0,1,1,Male,2,0,1,1,0,1,0,0,1,1,1,0,Yes,0,0,1
63,Married,24,67.00,UPPER,34.50,Luxury,S2,11,0,2,Male,2,1,1,1,1,0,1,1,1,1,1,0,Yes,0,0,1
30,Single,10,28.00,MIDDLE,13.80,Cheap,SMA,10,0,2,Male,1,1,1,0,0,0,1,1,1,1,1,0,Yes,0,1,1
47,Single,15,106.00,HIGH,52.80,Luxury,S2,10,0,2,Female,1,1,1,1,0,0,1,1,1,1,1,0,Yes,0,0,1
46,Married,15,98.00,HIGH,48.40,Luxury,SMA,20,0,3,Male,2,0,1,0,0,0,1,1,1,1,1,0,Yes,0,0,1
37,Single,16,28.00,MIDDLE,13.90,Cheap,SMA,11,0,2,Female,2,1,0,1,0,0,1,1,1,1,1,0,No,0,1,0
28,Married,1,42.00,MIDDLE,20.70,Expensive,D3,2,0,1,Female,3,1,1,0,1,0,0,1,1,1,1,1,Yes,0,1,1
34,Single,9,104.00,HIGH,53.40,Luxury,S2,0,0,1,Male,4,1,1,1,1,0,1,1,1,1,1,1,Yes,1,1,1
45,Single,6,52.00,UPPER,25.40,Expensive,SMA,6,0,2,Male,1,0,0,0,1,0,1,0,1,1,1,0,No,0,1,1
47,Married,13,40.00,MIDDLE,19.80,Expensive,D3,6,0,2,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
39,Married,11,57.00,UPPER,28.80,Expensive,SMA,17,0,3,Female,3,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
32,Married,13,99.00,HIGH,48.30,Luxury,S1,6,0,2,Male,6,1,1,1,0,1,1,1,1,1,1,1,Yes,1,1,1
42,Single,17,42.00,MIDDLE,21.10,Expensive,S2,8,0,2,Male,1,0,1,1,1,0,1,1,1,1,1,1,Yes,0,0,1
63,Married,12,143.00,HIGH,71.50,Luxury,SMA,39,0,3,Female,2,0,0,1,1,0,1,1,1,1,1,0,No,1,0,1
30,Single,5,50.00,UPPER,26.10,Expensive,S2,5,0,2,Female,4,1,1,0,0,0,1,1,1,1,1,0,Yes,0,0,1
59,Married,38,388.00,HIGH,73.20,Luxury,SMA,42,0,3,Male,2,1,1,1,1,1,0,1,1,1,1,0,No,0,0,1
58,Married,26,179.00,HIGH,89.80,Luxury,SMA,36,0,3,Female,5,1,1,1,0,0,0,0,1,1,1,0,No,0,0,1
53,Single,31,393.00,HIGH,76.90,Luxury,S1,32,0,3,Female,1,1,1,0,1,1,0,1,1,1,1,1,Yes,1,0,1
56,Single,26,21.00,LOW,10.60,Cheap,SMA,6,0,2,Female,1,0,1,1,1,0,0,0,1,1,1,0,Yes,0,0,1
21,Single,0,18.00,LOW,8.80,Cheap,D3,1,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
70,Married,21,10.00,LOW,5.00,Cheap,S1,31,1,3,Female,3,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
43,Married,10,72.00,UPPER,35.90,Luxury,D3,12,0,2,Male,2,0,1,0,0,1,1,1,1,1,1,0,No,1,1,1
45,Married,4,196.00,HIGH,97.50,Luxury,S1,21,0,3,Female,4,1,0,0,0,9,1,1,1,1,1,0,Yes,1,0,1
37,Single,5,27.00,MIDDLE,13.20,Cheap,S1,15,0,3,Female,1,1,0,0,0,1,0,0,1,1,1,1,Yes,1,1,1
19,Married,0,15.00,LOW,7.40,Cheap,D3,0,0,1,Male,6,0,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
57,Single,38,23.00,LOW,11.10,Cheap,S2,7,1,2,Male,4,1,1,1,1,1,1,1,1,1,1,1,Yes,1,0,0
40,Single,12,94.00,HIGH,48.70,Luxury,D3,3,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
61,Single,27,11.00,LOW,5.30,Cheap,S1,12,1,2,Female,1,0,1,0,0,1,0,1,1,1,0,0,Yes,0,1,1
36,Married,8,60.00,UPPER,29.30,Expensive,D3,18,0,3,Female,4,1,0,1,1,0,1,1,1,1,1,1,No,1,1,1
25,Single,1,18.00,LOW,9.00,Cheap,S2,0,0,1,Male,4,1,1,0,0,1,0,0,1,1,1,0,Yes,1,1,1
63,Married,14,90.00,HIGH,44.50,Luxury,SMA,24,0,3,Female,2,0,0,1,0,0,1,0,1,1,1,0,Yes,0,0,1
38,Married,10,50.00,UPPER,25.90,Expensive,S2,11,0,2,Male,4,1,0,1,0,0,1,1,1,1,1,0,Yes,0,1,1
38,Married,8,76.00,HIGH,38.10,Luxury,S1,13,0,2,Female,2,0,1,0,0,1,0,0,1,1,1,0,No,1,1,1
29,Married,4,18.00,LOW,8.80,Cheap,S3,0,0,1,Male,5,0,1,1,1,1,1,1,1,1,1,0,Yes,0,1,1
43,Single,0,56.00,UPPER,28.60,Expensive,S2,3,0,1,Male,1,0,1,0,0,0,0,1,1,1,1,0,No,0,0,1
40,Single,18,50.00,UPPER,24.80,Expensive,S2,5,0,2,Male,1,1,0,1,1,0,1,1,1,1,1,0,No,1,1,1
33,Married,1,76.00,HIGH,38.10,Luxury,S2,6,0,2,Female,4,1,0,1,0,1,1,1,1,1,1,1,No,1,1,1
36,Single,12,36.00,MIDDLE,17.60,Expensive,D3,5,0,2,Male,1,0,1,1,0,0,0,0,1,1,1,0,No,0,0,1
22,Married,3,20.00,LOW,9.80,Cheap,S2,0,0,1,Male,5,1,0,1,1,1,0,0,1,1,1,0,No,0,0,1
62,Married,32,107.00,HIGH,54.70,Luxury,D3,18,0,3,Female,2,1,1,0,1,0,1,1,1,1,1,1,Yes,0,0,1
46,Single,6,115.00,HIGH,56.50,Luxury,D3,18,0,3,Female,1,1,0,1,1,0,1,1,1,1,1,1,Yes,1,1,1
52,Married,1,23.00,LOW,11.60,Cheap,S2,4,0,1,Male,3,0,1,0,0,1,1,0,1,1,1,0,No,0,1,1
24,Single,1,25.00,MIDDLE,12.20,Cheap,S2,1,0,1,Male,1,0,0,0,0,1,0,0,1,1,1,0,No,1,1,1
58,Married,10,203.00,HIGH,78.50,Luxury,D3,38,0,3,Male,2,0,1,0,1,0,1,1,1,1,1,1,No,1,0,1
54,Single,26,124.00,HIGH,61.70,Luxury,S1,14,0,2,Female,1,1,1,0,0,1,0,0,1,1,1,0,Yes,0,0,1
50,Single,31,304.00,HIGH,76.40,Luxury,S2,18,0,3,Female,1,1,1,1,1,1,1,1,1,1,1,1,Yes,0,0,1
28,Married,6,42.00,MIDDLE,21.00,Expensive,D3,8,0,2,Male,4,0,0,1,0,0,1,0,1,1,1,0,No,0,0,1
50,Single,4,30.00,MIDDLE,15.00,Expensive,SMA,5,0,2,Male,1,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
42,Married,22,58.00,UPPER,28.90,Expensive,S3,2,0,1,Female,2,1,0,0,1,1,1,1,1,1,1,1,No,1,1,1
44,Married,14,40.00,MIDDLE,20.30,Expensive,SMA,7,0,2,Female,5,1,0,0,0,0,0,0,1,1,1,0,No,0,0,1
54,Single,10,89.00,HIGH,45.30,Luxury,D3,30,0,3,Male,1,1,1,1,1,0,1,1,1,1,1,1,Yes,0,0,1
40,Single,8,33.00,MIDDLE,16.70,Expensive,SMA,8,0,2,Male,4,0,0,1,0,0,0,0,1,1,1,0,No,0,1,1
43,Single,15,73.00,UPPER,36.00,Luxury,SMA,21,0,3,Male,2,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
39,Single,9,47.00,MIDDLE,22.90,Expensive,S2,1,0,1,Male,1,1,0,0,0,1,1,0,1,1,1,0,Yes,0,1,1
38,Married,17,82.00,HIGH,41.50,Luxury,D3,4,0,1,Male,2,0,1,0,1,0,1,1,1,1,1,0,No,0,1,1
60,Married,7,36.00,MIDDLE,17.80,Expensive,D3,6,0,2,Male,5,1,0,1,0,1,0,0,1,1,1,0,Yes,1,1,1
47,Single,4,27.00,MIDDLE,14.10,Cheap,SMA,2,0,1,Female,1,0,0,1,0,0,1,1,1,1,1,0,No,0,1,1
36,Single,17,71.00,UPPER,34.60,Luxury,S2,9,0,2,Female,1,0,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
30,Single,9,51.00,UPPER,24.90,Expensive,SMA,11,0,2,Male,1,0,0,1,0,0,0,1,1,1,1,0,No,0,0,1
50,Married,2,173.00,HIGH,86.20,Luxury,SMA,30,0,3,Male,4,1,0,0,1,0,1,1,1,1,1,0,No,0,0,1
53,Single,6,36.00,MIDDLE,18.10,Expensive,D3,4,0,1,Male,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
37,Single,10,52.00,UPPER,26.40,Expensive,D3,17,0,3,Female,1,0,0,0,0,0,0,1,1,1,1,0,Yes,0,0,1
24,Married,5,22.00,LOW,11.00,Cheap,S2,0,0,1,Male,4,0,0,1,0,1,0,0,1,1,1,0,Yes,0,1,1
52,Single,18,46.00,MIDDLE,22.90,Expensive,D3,23,0,3,Male,1,0,1,1,0,0,1,1,1,1,1,0,No,0,0,0
46,Single,7,33.00,MIDDLE,16.80,Expensive,S1,0,0,1,Female,1,0,0,0,1,0,0,1,1,1,1,0,No,0,1,1
59,Single,17,154.00,HIGH,76.80,Luxury,S1,14,0,2,Male,1,0,0,0,0,8,0,1,1,1,1,1,Yes,0,1,1
55,Single,34,221.00,HIGH,80.80,Luxury,S2,19,0,3,Female,1,1,1,0,0,0,1,1,1,1,1,1,Yes,1,0,1
32,Single,13,29.00,MIDDLE,14.40,Cheap,S2,3,0,1,Female,1,1,1,1,0,1,0,0,1,1,1,0,Yes,1,1,1
36,Married,12,53.00,UPPER,26.30,Expensive,S1,8,0,2,Male,3,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
50,Single,19,66.00,UPPER,34.10,Luxury,S1,28,0,3,Male,1,1,1,0,0,0,1,1,1,1,1,0,Yes,0,1,1
60,Single,35,102.00,HIGH,51.50,Luxury,D3,23,0,3,Female,1,0,1,0,0,0,1,1,1,1,1,0,No,0,0,1
21,Single,1,14.00,LOW,7.10,Cheap,D3,0,0,1,Male,4,1,0,0,1,1,1,1,1,1,0,0,No,0,1,1
36,Single,1,45.00,MIDDLE,22.10,Expensive,S3,8,0,2,Male,2,1,1,0,0,1,0,1,1,1,1,1,Yes,1,0,1
49,Single,8,50.00,UPPER,24.70,Expensive,SMA,8,0,2,Female,1,1,1,0,0,1,1,1,1,1,1,1,Yes,0,0,1
48,Single,25,123.00,HIGH,61.00,Luxury,S2,18,0,3,Male,1,1,1,0,0,1,1,0,1,1,1,1,Yes,0,1,1
37,Married,6,31.00,MIDDLE,16.10,Expensive,S1,1,0,1,Male,2,1,0,1,0,1,1,0,1,1,1,1,Yes,0,0,1
41,Single,2,29.00,MIDDLE,15.10,Expensive,D3,6,0,2,Female,1,1,0,0,0,0,1,0,1,1,1,1,Yes,0,1,1
35,Single,11,36.00,MIDDLE,17.80,Expensive,SMA,4,0,1,Male,2,1,1,0,0,0,1,1,1,1,1,0,Yes,0,0,1
45,Married,8,32.00,MIDDLE,16.10,Expensive,SMA,7,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
27,Single,5,26.00,MIDDLE,12.80,Cheap,D3,8,0,2,Female,3,1,0,0,0,0,1,1,1,1,1,0,No,0,0,1
34,Single,11,24.00,LOW,12.00,Cheap,D3,1,0,1,Female,1,1,1,0,0,0,0,1,1,1,0,0,No,1,0,1
33,Single,5,56.00,UPPER,27.90,Expensive,S2,3,0,1,Male,1,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,1
22,Married,3,20.00,LOW,9.80,Cheap,S1,0,0,1,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
29,Married,2,28.00,MIDDLE,14.40,Cheap,S3,1,0,1,Female,6,1,1,0,0,0,1,0,1,1,1,1,Yes,1,1,1
42,Single,14,109.00,HIGH,54.30,Luxury,D3,23,0,3,Male,1,1,0,0,0,0,1,1,1,1,1,0,Yes,0,0,1
35,Married,2,28.00,MIDDLE,14.10,Cheap,SMA,8,0,2,Female,3,1,0,1,1,0,1,1,1,1,1,1,No,0,1,1
37,Married,9,59.00,UPPER,29.30,Expensive,S1,11,0,2,Female,4,1,0,0,0,0,0,0,1,1,1,0,No,0,1,1
40,Married,10,35.00,MIDDLE,17.20,Expensive,S2,6,0,2,Female,4,1,1,0,1,1,0,0,1,1,1,0,Yes,0,0,1
47,Married,5,94.00,HIGH,47.00,Luxury,SMA,28,0,3,Female,5,0,0,1,0,0,1,1,1,1,1,0,Yes,0,0,1
38,Married,18,30.00,MIDDLE,14.50,Cheap,S2,11,0,2,Female,6,0,1,0,1,0,0,0,1,1,1,0,Yes,0,0,0
58,Married,21,20.00,LOW,10.10,Cheap,S1,25,1,3,Female,6,1,1,1,1,0,1,0,1,1,1,1,Yes,0,1,1
43,Married,4,50.00,UPPER,23.50,Expensive,S2,7,0,2,Female,2,0,0,1,0,0,1,0,1,1,1,1,No,0,1,1
49,Married,1,37.00,MIDDLE,18.50,Expensive,S2,11,0,2,Female,2,1,0,0,0,0,1,0,1,1,1,0,Yes,0,0,0
64,Married,31,399.00,HIGH,74.40,Luxury,S2,27,0,3,Male,3,1,1,1,1,1,1,1,1,1,1,1,Yes,1,0,1
38,Married,17,44.00,MIDDLE,22.20,Expensive,SMA,13,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
49,Single,17,78.00,HIGH,38.50,Luxury,SMA,17,0,3,Male,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,0
34,Married,14,100.00,HIGH,52.60,Luxury,S2,5,0,2,Female,5,1,1,0,1,1,0,0,1,1,1,0,Yes,1,0,1
34,Married,9,30.00,MIDDLE,14.90,Cheap,D3,12,0,2,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
31,Single,10,51.00,UPPER,26.10,Expensive,D3,10,0,2,Female,1,1,0,0,0,0,1,1,1,1,1,0,No,0,1,0
29,Single,10,91.00,HIGH,47.10,Luxury,S2,4,0,1,Male,1,1,1,1,1,1,0,1,1,1,1,1,Yes,1,0,1
40,Single,3,65.00,UPPER,33.10,Luxury,D3,12,0,2,Female,2,0,0,0,0,0,1,1,1,1,1,0,Yes,0,0,1
66,Single,27,88.00,HIGH,42.30,Luxury,D3,17,0,3,Female,3,0,0,1,1,0,1,1,1,1,1,0,No,0,0,1
48,Married,29,80.00,HIGH,40.80,Luxury,SMA,27,0,3,Female,4,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
21,Married,2,14.00,LOW,6.80,Cheap,S1,0,0,1,Male,3,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
61,Married,20,374.00,HIGH,77.90,Luxury,D3,37,0,3,Male,2,0,1,1,1,0,0,1,1,1,1,0,No,0,0,0
27,Single,6,67.00,UPPER,33.40,Luxury,S1,3,0,1,Male,1,1,1,1,0,0,1,1,1,1,1,0,No,0,0,1
54,Married,34,25.00,MIDDLE,12.80,Cheap,D3,3,0,1,Male,2,0,1,1,0,0,1,0,1,1,1,0,No,0,0,0
49,Single,18,112.00,HIGH,55.30,Luxury,SMA,24,0,3,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
63,Married,4,65.00,UPPER,33.00,Luxury,S2,9,0,2,Female,3,1,1,1,0,0,0,1,1,1,1,1,No,0,0,1
48,Single,23,191.00,HIGH,96.40,Luxury,S2,17,0,3,Male,1,1,1,0,0,9,1,1,1,1,1,1,No,0,1,1
26,Married,1,19.00,LOW,9.50,Cheap,SMA,2,0,1,Male,2,0,0,0,0,0,0,1,1,1,1,0,Yes,0,1,1
30,Single,5,25.00,MIDDLE,12.50,Cheap,S2,7,0,2,Male,3,1,0,0,0,0,0,0,1,1,1,1,Yes,0,1,1
40,Married,6,59.00,UPPER,29.00,Expensive,S1,13,0,2,Female,5,1,1,1,0,0,0,0,1,1,1,0,No,0,1,1
70,Married,15,9.00,LOW,4.40,Cheap,D3,0,1,1,Female,2,0,1,1,0,0,1,1,0,0,0,0,No,0,1,1
46,Single,26,65.00,UPPER,32.90,Luxury,D3,13,0,2,Female,1,1,0,0,1,0,0,1,1,1,1,0,No,0,0,1
43,Single,13,32.00,MIDDLE,15.70,Expensive,S1,2,0,1,Female,1,1,1,0,1,0,1,1,1,1,1,0,Yes,1,1,1
59,Married,21,220.00,HIGH,79.40,Luxury,S2,9,0,2,Female,2,1,1,1,0,1,1,1,1,1,1,0,Yes,1,0,1
30,Single,11,35.00,MIDDLE,17.50,Expensive,S1,3,0,1,Male,1,1,1,0,0,1,0,1,1,1,1,1,Yes,1,1,1
37,Married,6,31.00,MIDDLE,15.50,Expensive,S3,8,0,2,Female,5,1,1,0,0,1,0,1,1,1,1,1,Yes,0,1,1
42,Single,14,90.00,HIGH,45.60,Luxury,D3,17,0,3,Female,1,0,0,1,0,0,1,1,1,1,1,0,No,0,0,1
44,Single,15,27.00,MIDDLE,13.30,Cheap,D3,11,0,2,Female,1,1,1,1,1,0,1,0,1,1,1,0,No,0,0,1
66,Married,12,28.00,MIDDLE,14.10,Cheap,D3,6,0,2,Female,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
